seed,mode,popsize,maxEvals,crossover,mutation,bestFitness,foundOptimal,evaluations,elapsedMillis
1008,0,100,20000,0.700000,0.050000,3800.000000,true,20000,136
1009,0,100,20000,0.700000,0.050000,3800.000000,true,20000,127
1010,0,100,20000,0.700000,0.050000,3800.000000,true,20000,129
1011,0,100,20000,0.700000,0.050000,3800.000000,true,20000,130
1012,0,100,20000,0.700000,0.050000,3800.000000,true,20000,142
1013,0,100,20000,0.700000,0.050000,3800.000000,true,20000,111
1014,0,100,20000,0.700000,0.050000,3800.000000,true,20000,114
1015,0,100,20000,0.700000,0.050000,3800.000000,true,20000,115
1016,0,100,20000,0.700000,0.050000,3800.000000,true,20000,119
1017,0,100,20000,0.700000,0.050000,3800.000000,true,20000,120
1018,0,100,20000,0.700000,0.050000,3800.000000,true,20000,119
1019,0,100,20000,0.700000,0.050000,3800.000000,true,20000,115
1020,0,100,20000,0.700000,0.050000,3800.000000,true,20000,118
1021,0,100,20000,0.700000,0.050000,3800.000000,true,20000,123
1022,0,100,20000,0.700000,0.050000,3800.000000,true,20000,118
1023,0,100,20000,0.700000,0.050000,3800.000000,true,20000,121
1024,0,100,20000,0.700000,0.050000,3800.000000,true,20000,114
1025,0,100,20000,0.700000,0.050000,3800.000000,true,20000,114
1026,0,100,20000,0.700000,0.050000,3800.000000,true,20000,119
1027,0,100,20000,0.700000,0.050000,3800.000000,true,20000,118
1028,0,100,20000,0.700000,0.050000,3800.000000,true,20000,128
1029,0,100,20000,0.700000,0.050000,3800.000000,true,20000,115
1000,0,100,20000,0.700000,0.100000,3800.000000,true,20000,115
1001,0,100,20000,0.700000,0.100000,3800.000000,true,20000,130
1002,0,100,20000,0.700000,0.100000,3800.000000,true,20000,115
1003,0,100,20000,0.700000,0.100000,3800.000000,true,20000,119
1004,0,100,20000,0.700000,0.100000,3800.000000,true,20000,112
1005,0,100,20000,0.700000,0.100000,3800.000000,true,20000,127
1006,0,100,20000,0.700000,0.100000,3800.000000,true,20000,119
1007,0,100,20000,0.700000,0.100000,3800.000000,true,20000,116
1008,0,100,20000,0.700000,0.100000,3800.000000,true,20000,115
1009,0,100,20000,0.700000,0.100000,3800.000000,true,20000,119
1010,0,100,20000,0.700000,0.100000,3800.000000,true,20000,118
1011,0,100,20000,0.700000,0.100000,3800.000000,true,20000,116
